mu,omega,alpha[1],beta[1]
0.03233970718444892,0.6107928059294712,0.4096353164412887,0.5385990504655056
-0.003004516861210489,0.4422112369608005,0.3324839143695432,0.6030452727288483
0.023977442176155862,0.37748759005346,0.32854942480645793,0.6620203004074109
0.012921668083711533,0.523330846042838,0.3710212941761818,0.5836183600217948
-0.02886779149612983,0.6513164079525249,0.37911766669726155,0.5430528147936868
-0.045725149998999216,0.44081156026035007,0.28586203571277147,0.6991716964064174
0.0024780055073601193,0.5186673133425117,0.24895915098215557,0.6909001729530266
0.00504164467549092,0.5275681454283994,0.3092217814581016,0.6456617546277014
-0.006305713836931736,0.47227271693916484,0.3390382577683291,0.6271344333572859
-0.0342591267437649,0.2877857424631348,0.22816768549000987,0.7549531210040648
-0.028691068660538728,0.7617667491854286,0.34888887409955066,0.5347739817234685
-0.017551181898207792,0.5479279444529844,0.3572669659772449,0.5672609725874675
-0.01858874062679046,0.6170877995467765,0.4001224831370793,0.5196428981799388
-0.06053543243219944,0.38817531465430144,0.3922913396364212,0.5889950509124995
-0.0025453814716510405,0.5873072747035116,0.32266414905366614,0.6109871004343961
-0.050231064746686455,0.2580317951209917,0.3534558936666801,0.6371242357106539
-0.01308629315254626,0.46666354763174456,0.31628123079014947,0.6450141360095497
0.003453093719473879,0.5241268397600962,0.41189255218558524,0.574091787258948
-0.014006451199184915,0.3726761634459728,0.2609800824170624,0.708022041463397
-0.011776688722578232,0.5495279560621922,0.3753224181335066,0.5506200832706818
-0.028517460340324326,0.557433523666271,0.3521896106464266,0.5685487377856879
-0.004450442634185968,0.5439406298504992,0.3229992702977922,0.6324786471162127
-0.017070240674637333,0.4396003812092482,0.3625329779971801,0.6128849927315256
-0.008363627307557596,0.44869226401809836,0.35814302004423104,0.5979491992688754
-0.03818069469846829,0.43748265097513067,0.40424018211503576,0.5465299792911048
-0.009208347115489469,0.6766410208847409,0.38534478065016503,0.5339563118851106
-0.02809724252151191,0.569644481125252,0.3466977026450796,0.5778054387987707
0.02580028274619562,0.4211022030684785,0.41699655980865713,0.5794854210571619
-0.018878693667629384,0.486313675691045,0.4042519142142596,0.5704225154672269
-0.013285540210713867,0.5691583978571887,0.30643083291623513,0.6304538754816843
-0.03873353441486141,0.48742450572133833,0.4001286755713161,0.5776822260473556
-0.007961526031764988,0.4815089357977436,0.34966275891884796,0.5973544607723712
-0.05575248164089584,0.2796264020165319,0.324517361905699,0.659697523655667
-0.014871941370130988,0.40311514936127485,0.3436236358445586,0.6516573465531741
-0.03686034914360162,0.34359734327839686,0.3806730298643958,0.6165145594952653
0.013819900038776057,0.5547181953740125,0.3786212501582702,0.5655501302752294
-0.028071654646438224,0.7992612040964513,0.31450964251068037,0.5392782382115693
-0.0054884279253746265,0.5057813867678578,0.3082443578552437,0.6065032879286175
-0.016815683656088203,0.4520672598877644,0.4428462061638975,0.5324342359468243
-0.028067291248173386,0.4069636470033136,0.30942487552867914,0.6879650907425684
-0.011487232976943729,0.4567976843492039,0.31330789577985685,0.643112443877357
0.009905184229896344,0.5757927057835582,0.3777315370306579,0.5931665868046997
-0.012145919809303424,0.3459077527257516,0.2989689150555966,0.6278772046944564
-0.05038212116595651,0.40230597541141494,0.19024006679242988,0.7808632515502983
-0.020292961982551046,0.4218044402472536,0.2846643895708229,0.6716185242114122
-0.034634483454675624,0.3498684624865941,0.36713313727806873,0.6275363451241961
